Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed_Conocido;Author_processed_Desconocido;Code_attack_class_>1;Code_attack_class_CC;Code_attack_class_CE;Code_attack_class_CW;Code_attack_class_H;Code_attack_class_UK;NumeroAtaques
2018;3;Europa;Italia;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;3;Europa;Países Bajos;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;3;Europa;Reino Unido;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;3;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;1;1;0;1;1;0;0;0;2
2018;3;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;3;Europa;Reino Unido;S;Other service activities;False;1;0;0;0;1;0;0;0;1
2018;3;Europa;Reino Unido;X;Individual;False;1;1;0;2;0;0;0;0;2
2018;3;Europa;Rusia;O;Public administration and defence, compulsory social security;False;0;2;0;0;0;2;0;0;2
2018;3;Europa;Rusia;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;3;International;International;D;Electricity gas steam and air conditioning supply;False;1;0;0;1;0;0;0;0;1
2018;3;International;International;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2018;3;International;International;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;3;International;International;X;Individual;False;0;12;0;11;1;0;0;0;12
2018;3;International;International;Y;Multiple Industries;False;5;10;0;9;6;0;0;0;15
2018;4;América;Brasil;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;4;América;Brasil;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;4;América;Canadá;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2018;4;América;Canadá;O;Public administration and defence, compulsory social security;False;0;2;0;2;0;0;0;0;2
2018;4;América;Estados Unidos de América;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;2;0;2;0;0;0;0;2
2018;4;América;Estados Unidos de América;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;P;Education;False;0;5;0;5;0;0;0;0;5
2018;4;América;Estados Unidos de América;Q;Human health and social work activities;False;0;8;0;8;0;0;0;0;8
2018;4;América;Estados Unidos de América;R;Arts entertainment and recreation;False;1;1;0;1;0;0;1;0;2
2018;4;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;4;América;Estados Unidos de América;X;Individual;False;0;5;0;5;0;0;0;0;5
2018;4;América;México;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;4;América;Saint Martin;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;4;Asia;Emiratos Árabes Unidos;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;4;Asia;Hong kong;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;4;Asia;India;O;Public administration and defence, compulsory social security;False;3;0;0;2;0;1;0;0;3
2018;4;Asia;India;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;4;Asia;Israel;Y;Multiple Industries;False;1;0;0;0;0;0;1;0;1
2018;4;Asia;Japón;O;Public administration and defence, compulsory social security;False;1;1;0;1;1;0;0;0;2
2018;4;Asia;Pakistán;Y;Multiple Industries;False;1;0;0;0;0;1;0;0;1
2018;4;Asia;Palestina;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;4;Asia;Tailandia;H;Transportation and storage;False;1;0;0;1;0;0;0;0;1
2018;4;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;4;Desconocido;Desconocido;R;Arts entertainment and recreation;False;1;0;0;0;1;0;0;0;1
2018;4;Desconocido;Desconocido;S;Other service activities;False;1;0;0;0;0;1;0;0;1
2018;4;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;4;Europa;Alemania;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;4;Europa;Austria;I;Accommodation and food service activities;False;1;0;0;1;0;0;0;0;1
2018;4;Europa;Italia;J;Information and communication;False;1;0;0;0;0;0;1;0;1
2018;4;Europa;Italia;O;Public administration and defence, compulsory social security;False;1;0;0;0;0;0;1;0;1
2018;4;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;1;0;0;1;0;0;0;0;1
2018;4;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;4;Europa;Reino Unido;X;Individual;False;0;2;0;2;0;0;0;0;2
2018;4;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;4;International;International;H;Transportation and storage;False;1;0;0;1;0;0;0;0;1
2018;4;International;International;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;4;International;International;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2018;4;International;International;O;Public administration and defence, compulsory social security;False;2;0;0;0;2;0;0;0;2
2018;4;International;International;Q;Human health and social work activities;False;1;0;0;0;1;0;0;0;1
2018;4;International;International;X;Individual;False;0;17;0;17;0;0;0;0;17
2018;4;International;International;Y;Multiple Industries;False;3;12;0;10;4;0;1;0;15
2018;5;América;Brasil;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2018;5;América;Canadá;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2018;5;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;5;América;Estados Unidos de América;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;5;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;5;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;2;0;2;0;0;0;0;2
2018;5;América;Estados Unidos de América;J;Information and communication;False;1;0;0;0;0;0;1;0;1
2018;5;América;Estados Unidos de América;K;Financial and insurance activities;False;1;2;0;3;0;0;0;0;3
2018;5;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;2;0;2;0;0;0;0;2
2018;5;América;Estados Unidos de América;N;Administrative and support service activities;False;0;2;0;2;0;0;0;0;2
2018;5;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;5;0;5;0;0;0;0;5
2018;5;América;Estados Unidos de América;P;Education;False;1;8;0;9;0;0;0;0;9
2018;5;América;Estados Unidos de América;Q;Human health and social work activities;False;0;7;0;7;0;0;0;0;7
2018;5;América;Estados Unidos de América;R;Arts entertainment and recreation;False;1;4;0;5;0;0;0;0;5
2018;5;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;5;América;Estados Unidos de América;X;Individual;False;0;2;0;2;0;0;0;0;2
2018;5;América;Estados Unidos de América;Y;Multiple Industries;False;2;0;0;0;1;0;1;0;2
2018;5;América;México;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;5;Asia;Afganistán;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;5;Asia;China;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;5;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;5;Asia;Corea del Sur;X;Individual;False;1;1;0;0;2;0;0;0;2
2018;5;Asia;Irán;H;Transportation and storage;False;0;1;0;0;0;0;1;0;1
2018;5;Asia;Irán;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;5;Asia;Japón;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;5;Asia;Japón;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;5;Asia;Japón;Y;Multiple Industries;False;0;2;0;2;0;0;0;0;2
2018;5;Asia;Turquía;J;Information and communication;False;0;1;0;0;0;1;0;0;1
2018;5;Asia;Turquía;X;Individual;False;1;0;0;1;0;0;0;0;1
2018;5;Australia y Oceanía;Australia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;5;Desconocido;Desconocido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;5;Desconocido;Desconocido;V;Fintech;False;0;3;0;3;0;0;0;0;3
2018;5;Europa;Dinamarca;H;Transportation and storage;False;0;2;0;2;0;0;0;0;2
2018;5;Europa;Estonia;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;5;Europa;Grecia;C;Manufacturing;False;2;0;0;0;0;2;0;0;2
2018;5;Europa;Grecia;I;Accommodation and food service activities;False;1;0;0;0;0;1;0;0;1
2018;5;Europa;Grecia;O;Public administration and defence, compulsory social security;False;1;0;0;0;0;1;0;0;1
2018;5;Europa;Grecia;R;Arts entertainment and recreation;False;1;0;0;0;0;1;0;0;1
2018;5;Europa;Malta;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;5;Europa;Reino Unido;J;Information and communication;False;0;1;0;0;1;0;0;0;1
2018;5;Europa;Reino Unido;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;5;Europa;Reino Unido;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;5;Europa;Rusia;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;0;1;0;1
2018;5;Europa;Rusia;X;Individual;False;1;0;0;1;0;0;0;0;1
2018;5;International;International;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;1;0;0;0;1
2018;5;International;International;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;5;International;International;V;Fintech;False;1;0;0;1;0;0;0;0;1
2018;5;International;International;X;Individual;False;0;14;0;14;0;0;0;0;14
2018;5;International;International;Y;Multiple Industries;False;3;14;0;13;4;0;0;0;17
2018;5;África;Sudáfrica;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;5;África;Zimbabue;P;Education;False;0;1;0;1;0;0;0;0;1
2018;6;América;Brasil;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;6;América;Canadá;P;Education;False;0;1;0;1;0;0;0;0;1
2018;6;América;Canadá;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;6;América;Canadá;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;6;América;Chile;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;6;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;3;0;3;0;0;0;0;3
2018;6;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;1;0;0;1;0;0;0;1
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;1;6;0;5;1;0;1;0;7
2018;6;América;Estados Unidos de América;P;Education;False;0;4;0;4;0;0;0;0;4
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;1;10;0;11;0;0;0;0;11
2018;6;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;6;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;6;América;Estados Unidos de América;X;Individual;False;0;4;0;4;0;0;0;0;4
2018;6;América;Estados Unidos de América;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;6;América;México;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;China;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;2;0;0;0;2;0;0;0;2
2018;6;Asia;Corea del Sur;V;Fintech;False;0;2;0;2;0;0;0;0;2
2018;6;Asia;Hong kong;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;India;S;Other service activities;False;0;1;0;0;0;0;1;0;1
2018;6;Asia;India;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;Japón;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;Japón;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;6;Asia;Mongolia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;6;Australia y Oceanía;Australia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;6;Australia y Oceanía;Australia;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Australia y Oceanía;Australia;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;6;Australia y Oceanía;Nueva Zelanda;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;6;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Eslovaquia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;España;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Francia;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Irlanda;P;Education;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Italia;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Reino Unido;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Reino Unido;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Rusia;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Suecia;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;6;Europa;Suiza;J;Information and communication;False;1;0;0;1;0;0;0;0;1
2018;6;International;International;O;Public administration and defence, compulsory social security;False;1;1;0;0;2;0;0;0;2
2018;6;International;International;V;Fintech;False;0;2;0;2;0;0;0;0;2
2018;6;International;International;X;Individual;False;0;13;0;13;0;0;0;0;13
2018;6;International;International;Y;Multiple Industries;False;1;13;0;10;3;1;0;0;14
2018;6;África;Sudáfrica;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;7;América;Chile;K;Financial and insurance activities;False;1;1;0;2;0;0;0;0;2
2018;7;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;0;1;0;0;1
2018;7;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;2;0;2;0;0;0;0;2
2018;7;América;Estados Unidos de América;H;Transportation and storage;False;0;2;0;2;0;0;0;0;2
2018;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;7;América;Estados Unidos de América;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2018;7;América;Estados Unidos de América;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;7;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;1;9;0;8;2;0;0;0;10
2018;7;América;Estados Unidos de América;P;Education;False;1;4;0;5;0;0;0;0;5
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;1;17;0;18;0;0;0;0;18
2018;7;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;3;0;3;0;0;0;0;3
2018;7;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;7;América;Estados Unidos de América;X;Individual;False;1;0;0;1;0;0;0;0;1
2018;7;América;Estados Unidos de América;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;Camboya;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;7;Asia;China;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;7;Asia;Filipinas;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;India;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;India;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;India;X;Individual;False;1;1;0;2;0;0;0;0;2
2018;7;Asia;Israel;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;7;Asia;Palestina;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;7;Asia;Singapur;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;Singapur;Q;Human health and social work activities;False;0;1;0;0;1;0;0;0;1
2018;7;Asia;Siria;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;7;Asia;Tailandia;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;7;Asia;Taiwán;S;Other service activities;False;0;1;0;0;0;0;1;0;1
2018;7;Asia;Turquía;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;7;Australia y Oceanía;Australia;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2018;7;Australia y Oceanía;Australia;P;Education;False;1;0;0;0;1;0;0;0;1
2018;7;Australia y Oceanía;Australia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;7;Australia y Oceanía;Nueva Zelanda;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2018;7;Australia y Oceanía;Nueva Zelanda;P;Education;False;0;1;0;1;0;0;0;0;1
2018;7;Desconocido;Desconocido;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2018;7;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;7;Desconocido;Desconocido;V;Fintech;False;0;2;0;2;0;0;0;0;2
2018;7;Desconocido;Desconocido;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;7;Europa;Alemania;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;España;N;Administrative and support service activities;False;1;0;0;1;0;0;0;0;1
2018;7;Europa;Finlandia;Y;Multiple Industries;False;0;1;0;0;1;0;0;0;1
2018;7;Europa;Francia;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Italia;N;Administrative and support service activities;False;0;1;0;0;1;0;0;0;1
2018;7;Europa;Italia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;7;Europa;Italia;Q;Human health and social work activities;False;0;1;0;0;0;0;1;0;1
2018;7;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Reino Unido;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Reino Unido;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;República Checa;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Rusia;K;Financial and insurance activities;False;1;0;0;1;0;0;0;0;1
2018;7;Europa;Rusia;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Suiza;M;Professional scientific and technical activities;False;1;0;0;0;0;1;0;0;1
2018;7;Europa;Suiza;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;7;Europa;Ucrania;D;Electricity gas steam and air conditioning supply;False;0;1;0;0;0;1;0;0;1
2018;7;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;7;Europa;Ucrania;X;Individual;False;0;1;0;0;1;0;0;0;1
2018;7;International;International;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2018;7;International;International;X;Individual;False;2;18;0;20;0;0;0;0;20
2018;7;International;International;Y;Multiple Industries;False;5;8;0;10;3;0;0;0;13
2018;8;América;Brasil;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2018;8;América;Brasil;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;8;América;Brasil;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;8;América;Canadá;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;8;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;J;Information and communication;False;0;3;0;3;0;0;0;0;3
2018;8;América;Estados Unidos de América;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;M;Professional scientific and technical activities;False;1;0;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;1;7;0;4;4;0;0;0;8
2018;8;América;Estados Unidos de América;P;Education;False;0;5;0;5;0;0;0;0;5
2018;8;América;Estados Unidos de América;Q;Human health and social work activities;False;0;2;0;2;0;0;0;0;2
2018;8;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;S;Other service activities;False;1;0;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;8;América;Estados Unidos de América;X;Individual;False;0;2;0;1;1;0;0;0;2
2018;8;América;Estados Unidos de América;Y;Multiple Industries;False;2;0;0;0;2;0;0;0;2
2018;8;América;México;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;China;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2018;8;Asia;China;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;Corea del Sur;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;Corea del Sur;Y;Multiple Industries;False;0;1;0;0;1;0;0;0;1
2018;8;Asia;Hong kong;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;India;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;Israel;C;Manufacturing;False;1;0;0;1;0;0;0;0;1
2018;8;Asia;Tailandia;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;8;Asia;Vietnam;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;8;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;0;1;0;0;0;1
2018;8;Desconocido;Desconocido;V;Fintech;False;1;0;0;0;1;0;0;0;1
2018;8;Desconocido;Desconocido;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;8;Europa;Alemania;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;8;Europa;España;K;Financial and insurance activities;False;0;2;0;1;0;0;1;0;2
2018;8;Europa;Francia;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;8;Europa;Francia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;8;Europa;Reino Unido;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;8;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;8;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;8;Europa;Suecia;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;1;0;0;1
2018;8;International;International;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;1;0;0;0;1
2018;8;International;International;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;8;International;International;K;Financial and insurance activities;False;1;3;0;4;0;0;0;0;4
2018;8;International;International;O;Public administration and defence, compulsory social security;False;3;0;0;0;2;1;0;0;3
2018;8;International;International;P;Education;False;1;0;0;1;0;0;0;0;1
2018;8;International;International;X;Individual;False;1;12;0;13;0;0;0;0;13
2018;8;International;International;Y;Multiple Industries;False;0;7;0;7;0;0;0;0;7
2018;9;América;Brasil;K;Financial and insurance activities;False;1;2;0;3;0;0;0;0;3
2018;9;América;Canadá;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;9;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;G;Wholesale and retail trade;False;2;2;0;4;0;0;0;0;4
2018;9;América;Estados Unidos de América;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;I;Accommodation and food service activities;False;1;0;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;J;Information and communication;False;0;4;0;4;0;0;0;0;4
2018;9;América;Estados Unidos de América;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;3;0;2;1;0;0;0;3
2018;9;América;Estados Unidos de América;P;Education;False;0;4;0;4;0;0;0;0;4
2018;9;América;Estados Unidos de América;Q;Human health and social work activities;False;1;3;0;4;0;0;0;0;4
2018;9;América;Estados Unidos de América;S;Other service activities;False;1;2;0;3;0;0;0;0;3
2018;9;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;9;América;Estados Unidos de América;X;Individual;False;0;2;0;2;0;0;0;0;2
2018;9;América;Estados Unidos de América;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;9;Asia;Filipinas;J;Information and communication;False;1;0;0;1;0;0;0;0;1
2018;9;Asia;India;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;9;Asia;India;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;9;Asia;India;X;Individual;False;1;0;0;1;0;0;0;0;1
2018;9;Asia;Irán;X;Individual;False;1;0;0;0;1;0;0;0;1
2018;9;Asia;Japón;J;Information and communication;False;1;0;0;0;1;0;0;0;1
2018;9;Asia;Japón;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;9;Asia;Pakistán;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;9;Asia;Turquía;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;9;Australia y Oceanía;Australia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;9;Australia y Oceanía;Nueva Zelanda;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;9;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;2;0;0;0;2;0;0;0;2
2018;9;Desconocido;Desconocido;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2018;9;Desconocido;Desconocido;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;9;Europa;Alemania;D;Electricity gas steam and air conditioning supply;False;0;1;0;0;0;0;1;0;1
2018;9;Europa;Alemania;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;España;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;Irlanda;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;Italia;N;Administrative and support service activities;False;1;0;0;1;0;0;0;0;1
2018;9;Europa;Italia;O;Public administration and defence, compulsory social security;False;1;0;0;0;0;0;1;0;1
2018;9;Europa;Italia;S;Other service activities;False;1;0;0;0;0;0;1;0;1
2018;9;Europa;Malta;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
