Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed;Code_attack_class
2018;5;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;5;Europa;Malta;J;Information and communication;False;Desconocido;CC
2018;5;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;5;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;5;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;5;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;5;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2018;5;International;International;X;Individual;False;Desconocido;CC
2018;5;Asia;Japón;V;Fintech;False;Desconocido;CC
2018;5;International;International;Y;Multiple Industries;False;Desconocido;CE
2018;5;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;5;International;International;Y;Multiple Industries;False;Conocido;CE
2018;5;International;International;X;Individual;False;Desconocido;CC
2018;5;Asia;Irán;H;Transportation and storage;False;Desconocido;H
2018;5;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;5;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;5;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;5;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;5;Asia;Afganistán;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;5;América;Estados Unidos de América;C;Manufacturing;False;Desconocido;CC
2018;5;África;Sudáfrica;R;Arts entertainment and recreation;False;Desconocido;CC
2018;5;América;Canadá;K;Financial and insurance activities;False;Desconocido;CC
2018;5;América;Canadá;K;Financial and insurance activities;False;Desconocido;CC
2018;5;Europa;Estonia;V;Fintech;False;Desconocido;CC
2018;5;América;Estados Unidos de América;K;Financial and insurance activities;False;Conocido;CC
2018;5;África;Zimbabue;P;Education;False;Desconocido;CC
2018;5;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CE
2018;5;América;Brasil;K;Financial and insurance activities;False;Desconocido;CC
2018;5;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2018;5;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Conocido;CC
2018;5;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;5;Asia;Corea del Sur;X;Individual;False;Desconocido;CE
2018;5;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;5;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;Australia y Oceanía;Australia;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Conocido;CC
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;América;Estados Unidos de América;V;Fintech;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;6;Asia;Japón;I;Accommodation and food service activities;False;Desconocido;CC
2018;6;Asia;Japón;V;Fintech;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;Australia y Oceanía;Australia;S;Other service activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;6;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2018;6;América;Brasil;K;Financial and insurance activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CE
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;Europa;Rusia;N;Administrative and support service activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;Europa;Italia;Y;Multiple Industries;False;Desconocido;CC
2018;6;América;Chile;K;Financial and insurance activities;False;Desconocido;CC
2018;6;Asia;Corea del Sur;V;Fintech;False;Desconocido;CC
2018;6;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;6;International;International;V;Fintech;False;Desconocido;CC
2018;6;América;Estados Unidos de América;M;Professional scientific and technical activities;False;Desconocido;CE
2018;6;América;México;S;Other service activities;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;Europa;Eslovaquia;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;Europa;Reino Unido;G;Wholesale and retail trade;False;Desconocido;CC
2018;6;Asia;Mongolia;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;6;América;Canadá;V;Fintech;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;Asia;China;R;Arts entertainment and recreation;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CE
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;International;International;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CW
2018;6;Europa;Reino Unido;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;África;Sudáfrica;K;Financial and insurance activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;6;América;Canadá;Q;Human health and social work activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Conocido;CE
2018;6;Europa;Suecia;S;Other service activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;Asia;Corea del Sur;V;Fintech;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;H
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;6;Asia;India;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CE
2018;6;International;International;V;Fintech;False;Desconocido;CC
2018;6;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;Europa;Francia;J;Information and communication;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;6;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2018;6;Europa;Suiza;J;Information and communication;False;Conocido;CC
2018;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;6;Australia y Oceanía;Nueva Zelanda;S;Other service activities;False;Desconocido;CC
2018;6;Australia y Oceanía;Australia;M;Professional scientific and technical activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;6;Asia;India;S;Other service activities;False;Desconocido;H
2018;6;América;Estados Unidos de América;S;Other service activities;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;6;Europa;Irlanda;P;Education;False;Desconocido;CC
2018;6;Europa;España;S;Other service activities;False;Desconocido;CC
2018;6;América;Canadá;P;Education;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;International;International;X;Individual;False;Desconocido;CC
2018;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;6;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;6;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;6;Asia;Hong kong;I;Accommodation and food service activities;False;Desconocido;CC
2018;6;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Europa;República Checa;V;Fintech;False;Desconocido;CC
2018;7;Europa;Reino Unido;G;Wholesale and retail trade;False;Desconocido;CC
2018;7;Europa;Reino Unido;I;Accommodation and food service activities;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Asia;Taiwán;S;Other service activities;False;Desconocido;H
2018;7;Asia;Israel;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;7;Europa;Alemania;J;Information and communication;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Conocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Asia;India;I;Accommodation and food service activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Australia y Oceanía;Australia;P;Education;False;Conocido;CE
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2018;7;Australia y Oceanía;Nueva Zelanda;J;Information and communication;False;Desconocido;CC
2018;7;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;7;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;7;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;7;Asia;Palestina;Y;Multiple Industries;False;Conocido;CE
2018;7;Europa;Suiza;V;Fintech;False;Desconocido;CC
2018;7;América;Estados Unidos de América;H;Transportation and storage;False;Desconocido;CC
2018;7;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Conocido;CE
2018;7;Europa;España;N;Administrative and support service activities;False;Conocido;CC
2018;7;Desconocido;Desconocido;J;Information and communication;False;Desconocido;CC
2018;7;Asia;Camboya;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;Asia;Turquía;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;False;Desconocido;CC
2018;7;Europa;Ucrania;D;Electricity gas steam and air conditioning supply;False;Desconocido;CW
2018;7;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;7;América;Estados Unidos de América;H;Transportation and storage;False;Desconocido;CC
2018;7;Australia y Oceanía;Australia;N;Administrative and support service activities;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Asia;India;X;Individual;False;Desconocido;CC
2018;7;Europa;Italia;N;Administrative and support service activities;False;Desconocido;CE
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Europa;Italia;Q;Human health and social work activities;False;Desconocido;H
2018;7;Asia;Filipinas;X;Individual;False;Desconocido;CC
2018;7;Europa;Italia;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;7;América;Estados Unidos de América;X;Individual;False;Conocido;CC
2018;7;Asia;India;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Australia y Oceanía;Nueva Zelanda;J;Information and communication;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;7;International;International;Y;Multiple Industries;False;Conocido;CE
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;Europa;Francia;R;Arts entertainment and recreation;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Conocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;M;Professional scientific and technical activities;False;Desconocido;CC
2018;7;Europa;Finlandia;Y;Multiple Industries;False;Desconocido;CE
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;7;Europa;Reino Unido;R;Arts entertainment and recreation;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Conocido;CC
2018;7;Asia;Singapur;Q;Human health and social work activities;False;Desconocido;CE
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;7;Europa;Rusia;K;Financial and insurance activities;False;Conocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;7;Australia y Oceanía;Australia;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;Conocido;CW
2018;7;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2018;7;Asia;Siria;Y;Multiple Industries;False;Conocido;CE
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;7;International;International;U;Activities of extraterritorial organizations and bodies;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Conocido;CC
2018;7;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;7;Asia;China;H;Transportation and storage;False;Desconocido;CC
2018;7;Asia;Singapur;M;Professional scientific and technical activities;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Conocido;CE
2018;7;Desconocido;Desconocido;Y;Multiple Industries;False;Conocido;CE
2018;7;América;Estados Unidos de América;Y;Multiple Industries;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;Asia;Tailandia;K;Financial and insurance activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;América;Chile;K;Financial and insurance activities;False;Conocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;7;Europa;Rusia;V;Fintech;False;Desconocido;CC
2018;7;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;Europa;Ucrania;X;Individual;False;Desconocido;CE
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Desconocido;Desconocido;J;Information and communication;False;Desconocido;CC
2018;7;América;Estados Unidos de América;S;Other service activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;7;América;Estados Unidos de América;P;Education;False;Conocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Conocido;CC
2018;7;Asia;India;X;Individual;False;Conocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;América;Chile;K;Financial and insurance activities;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;7;Europa;Suiza;M;Professional scientific and technical activities;False;Conocido;CW
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;Australia y Oceanía;Nueva Zelanda;P;Education;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;7;International;International;X;Individual;False;Desconocido;CC
2018;7;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;7;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;7;Desconocido;Desconocido;V;Fintech;False;Desconocido;CC
2018;8;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;Desconocido;CE
2018;8;América;Estados Unidos de América;S;Other service activities;False;Conocido;CC
2018;8;Asia;Hong kong;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;8;International;International;D;Electricity gas steam and air conditioning supply;False;Conocido;CE
2018;8;Asia;Israel;C;Manufacturing;False;Conocido;CC
2018;8;Asia;Tailandia;C;Manufacturing;False;Desconocido;CC
2018;8;Europa;Francia;M;Professional scientific and technical activities;False;Desconocido;CC
2018;8;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;8;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;8;América;Estados Unidos de América;V;Fintech;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;8;Desconocido;Desconocido;Y;Multiple Industries;False;Conocido;CE
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CE
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;Europa;Reino Unido;R;Arts entertainment and recreation;False;Desconocido;CC
2018;8;América;Brasil;K;Financial and insurance activities;False;Desconocido;CC
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;Asia;India;K;Financial and insurance activities;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;8;International;International;K;Financial and insurance activities;False;Desconocido;CC
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;8;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CE
2018;8;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;8;International;International;K;Financial and insurance activities;False;Desconocido;CC
2018;8;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;8;International;International;K;Financial and insurance activities;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;8;Europa;Reino Unido;G;Wholesale and retail trade;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;Asia;Corea del Sur;X;Individual;False;Desconocido;CC
2018;8;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;8;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CW
2018;8;Asia;Corea del Sur;Y;Multiple Industries;False;Desconocido;CE
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;América;México;X;Individual;False;Desconocido;CC
2018;8;Desconocido;Desconocido;V;Fintech;False;Conocido;CE
2018;8;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2018;8;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;8;Europa;España;K;Financial and insurance activities;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;Europa;Alemania;J;Information and communication;False;Desconocido;CC
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Conocido;CC
2018;8;International;International;P;Education;False;Conocido;CC
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;Europa;España;K;Financial and insurance activities;False;Desconocido;H
2018;8;América;Brasil;V;Fintech;False;Desconocido;CC
2018;8;Asia;China;R;Arts entertainment and recreation;False;Conocido;CC
2018;8;América;Estados Unidos de América;M;Professional scientific and technical activities;False;Conocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;8;América;Canadá;H;Transportation and storage;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;8;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;8;América;Canadá;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;8;Europa;Suecia;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2018;8;International;International;K;Financial and insurance activities;False;Conocido;CC
2018;8;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;8;International;International;G;Wholesale and retail trade;False;Desconocido;CC
2018;8;Asia;China;X;Individual;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;International;International;X;Individual;False;Desconocido;CC
2018;8;América;Estados Unidos de América;X;Individual;False;Desconocido;CE
2018;8;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;8;Europa;Francia;C;Manufacturing;False;Desconocido;CC
2018;8;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;8;Asia;Vietnam;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;8;América;Brasil;G;Wholesale and retail trade;False;Conocido;CC
2018;9;América;Canadá;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;África;Sudáfrica;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;Australia y Oceanía;Nueva Zelanda;S;Other service activities;False;Desconocido;CC
2018;9;América;Brasil;K;Financial and insurance activities;False;Desconocido;CC
2018;9;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;9;América;Brasil;K;Financial and insurance activities;False;Conocido;CC
2018;9;International;International;K;Financial and insurance activities;False;Conocido;CC
2018;9;International;International;Y;Multiple Industries;False;Conocido;CC
2018;9;Europa;Italia;N;Administrative and support service activities;False;Conocido;CC
2018;9;Europa;Reino Unido;H;Transportation and storage;False;Conocido;CC
2018;9;International;International;Y;Multiple Industries;False;Conocido;CC
2018;9;Europa;Irlanda;H;Transportation and storage;False;Desconocido;CC
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;Asia;Irán;X;Individual;False;Conocido;CE
2018;9;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;9;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;9;Europa;Alemania;V;Fintech;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;Europa;Malta;R;Arts entertainment and recreation;False;Conocido;CC
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;International;International;Y;Multiple Industries;False;Conocido;CE
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;Asia;India;I;Accommodation and food service activities;False;Desconocido;CC
2018;9;International;International;K;Financial and insurance activities;False;Conocido;CC
2018;9;International;International;Y;Multiple Industries;False;Conocido;CC
2018;9;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;9;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;9;Asia;Pakistán;X;Individual;False;Desconocido;CC
2018;9;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;9;América;Estados Unidos de América;S;Other service activities;False;Conocido;CC
2018;9;Europa;Reino Unido;P;Education;False;Desconocido;CC
2018;9;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;Desconocido;Desconocido;O;Public administration and defence, compulsory social security;False;Conocido;CE
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;9;Asia;Japón;J;Information and communication;False;Conocido;CE
2018;9;International;International;X;Individual;False;Desconocido;CC
2018;9;Desconocido;Desconocido;R;Arts entertainment and recreation;False;Conocido;CC
2018;9;Europa;Reino Unido;H;Transportation and storage;False;Desconocido;CC
